texto,nota,id,data,sentimento,tiposentimento,domain_id
Otimo! parabens pela qualidade do produto.,5,MLB15536788,2021-01-14T00:00:00,0.7712,Positivo,MLB-SMART_SPEAKERS
Muito bom! superou as expectativas!.,5,MLB15536788,2021-02-18T00:00:00,0.5242,Positivo,MLB-SMART_SPEAKERS
"Otimo produto, super recomendo.",5,MLB15536788,2021-04-18T00:00:00,0.836,Positivo,MLB-SMART_SPEAKERS
Super recomendo ela é muito eficiente.,5,MLB15536788,2021-05-23T00:00:00,0.8481,Positivo,MLB-SMART_SPEAKERS
Excelente produto ótima qualidade.,5,MLB15536788,2023-08-26T00:00:00,0.6249,Positivo,MLB-SMART_SPEAKERS
Excelente produto.,5,MLB15536788,2023-09-06T00:00:00,0.6249,Positivo,MLB-SMART_SPEAKERS
Excelente produto.,5,MLB37234221,2025-03-13T00:00:00,0.6249,Positivo,MLB-SMART_SPEAKERS
Produto otmo.,5,MLB37234221,2025-03-25T00:00:00,0.0,Neutro,MLB-SMART_SPEAKERS
Gostei muito.,5,MLB37234221,2025-04-28T00:00:00,0.4215,Positivo,MLB-SMART_SPEAKERS
"Realmente me surpreendeu, excelente aquisição.",5,MLB37234221,2025-05-05T00:00:00,0.6557,Positivo,MLB-SMART_SPEAKERS
Estou gostando muito. Super recomendo.,5,MLB37234221,2025-08-18T00:00:00,0.7506,Positivo,MLB-SMART_SPEAKERS
Amei é maravilhosa.,5,MLB37234221,2025-09-25T00:00:00,0.5994,Positivo,MLB-SMART_SPEAKERS
Ótimo produto recomendo.,5,MLB37234221,2025-10-06T00:00:00,0.6124,Positivo,MLB-SMART_SPEAKERS
Util.,5,MLB37234221,2025-10-10T00:00:00,0.4404,Positivo,MLB-SMART_SPEAKERS
Funciona legal recomendo.,5,MLB37234221,2025-11-28T00:00:00,0.4588,Positivo,MLB-SMART_SPEAKERS
"É elogiado pela qualidade do som e do microfone, superando modelos anteriores. Além disso, o dispositivo é considerado uma excelente aquisição, atendendo bem às expectativas.",5,MLB37234221,2025-11-20T00:00:00,0.9169,Positivo,MLB-SMART_SPEAKERS
"Produto ótimo, porém deveria especificar que a entrada da tomada é diferente da que é usada no brasil, tive que comprar um adaptador, mas tudo certo.",5,MLB37234221,2024-11-12T00:00:00,0.5267,Positivo,MLB-SMART_SPEAKERS
"O produto é altamente recomendado por sua qualidade de som e imagem, além de atender bem às necessidades dos usuários. A Alexa, apesar de algumas vezes não reconhecer comandos, é eficiente e adiciona praticidade ao dia a dia. O acabamento e a funcionalidade do dispositivo também são destacados positivamente.",5,MLB18290768,2025-11-20T00:00:00,0.8016,Positivo,MLB-SMART_SPEAKERS
"Excelente,a amazon sempre nos surpreendendo,temos uma echo dot 4 geracao e agora com nossa echo show 5 nossa casa ficou completa com nossos varios produtos que temos de casa inteligente. Sua camera tem uma qualidade otima p chamadas de video e ate msm p assistor aos videos.",5,MLB18290768,2021-12-17T00:00:00,0.4019,Positivo,MLB-SMART_SPEAKERS
"A facilidade de instalação e a integração com outros dispositivos, especialmente produtos Apple, são destacadas positivamente. Além disso, a interação com a assistente virtual Alexa é considerada prática e útil para diversas tarefas diárias.",5,MLB26326339,2025-11-20T00:00:00,0.802,Positivo,MLB-SMART_SPEAKERS
Eu achei meu produto maravilhoso.,5,MLB26326339,2024-05-15T00:00:00,0.5719,Positivo,MLB-SMART_SPEAKERS
Ótimo produto.,5,MLB19712389,2025-01-14T00:00:00,0.3612,Positivo,MLB-SMART_SPEAKERS
Excelente produto.,5,MLB19712389,2025-03-20T00:00:00,0.6249,Positivo,MLB-SMART_SPEAKERS
É bom.,4,MLB19712389,2025-08-12T00:00:00,0.4215,Positivo,MLB-SMART_SPEAKERS
Show de bola.,5,MLB19712389,2025-10-23T00:00:00,0.0,Neutro,MLB-SMART_SPEAKERS
"Produto incrível, já integrei a toda a casa. Amei!.",5,MLB19712389,2025-06-25T00:00:00,0.0,Neutro,MLB-SMART_SPEAKERS
Funciona corretamente e achei diferente quando apaga ela tem um charme hehe.,5,MLB19712389,2025-10-03T00:00:00,0.4019,Positivo,MLB-SMART_SPEAKERS
Ilumina bastante! sao otimas.,5,MLB19712389,2025-10-05T00:00:00,0.4574,Positivo,MLB-SMART_SPEAKERS
Superou minhas espectativas amei.,5,MLB19712389,2025-10-06T00:00:00,0.0,Neutro,MLB-SMART_SPEAKERS
"O kit de lâmpadas inteligentes é elogiado por sua capacidade de iluminação e integração fácil com a casa. As lâmpadas funcionam corretamente e apresentam um design charmoso mesmo quando apagadas. Além disso, o produto superou as expectativas dos usuários.",5,MLB19712389,2025-11-20T00:00:00,0.8402,Positivo,MLB-SMART_SPEAKERS
Em fazer de testae com alexa.,5,MLB19712389,2025-10-08T00:00:00,0.0,Neutro,MLB-SMART_SPEAKERS
"O produto é amplamente elogiado pela sua funcionalidade prática e som forte e nítido, especialmente considerando o seu tamanho compacto. A facilidade de uso e a integração com outros dispositivos inteligentes são destacadas como grandes vantagens.",5,MLB35941364,2025-11-20T00:00:00,0.9217,Positivo,MLB-SMART_SPEAKERS
"Produto excelente, além de bonito. Excelente compra.",5,MLB35941364,2023-08-08T00:00:00,0.9081,Positivo,MLB-SMART_SPEAKERS
Ótimo produto.,5,MLB29656722,2025-06-16T00:00:00,0.3612,Positivo,MLB-SMART_SPEAKERS
"Maravilhoso, muito bom.",5,MLB29656722,2025-06-22T00:00:00,0.7579,Positivo,MLB-SMART_SPEAKERS
Excelente produto.,5,MLB29656722,2025-09-07T00:00:00,0.6249,Positivo,MLB-SMART_SPEAKERS
Excelente maravilhoso.,5,MLB29656722,2025-09-19T00:00:00,0.8316,Positivo,MLB-SMART_SPEAKERS
Foi p minha neta e ela amou.,5,MLB29656722,2025-09-20T00:00:00,0.0,Neutro,MLB-SMART_SPEAKERS
Maravilhoso.,5,MLB29656722,2025-10-07T00:00:00,0.5719,Positivo,MLB-SMART_SPEAKERS
Adorei.,5,MLB29656722,2025-10-11T00:00:00,0.0,Neutro,MLB-SMART_SPEAKERS
Muito top.,5,MLB29656722,2025-10-21T00:00:00,0.0,Neutro,MLB-SMART_SPEAKERS
Amo!.,5,MLB29656722,2025-11-12T00:00:00,0.0,Neutro,MLB-SMART_SPEAKERS
"Realmente muito útil, excelente auxiliar do dia a dia!.",5,MLB29656722,2025-11-12T00:00:00,0.8331,Positivo,MLB-SMART_SPEAKERS
"O produto é elogiado pelo excelente custobenefício e pela capacidade de proporcionar momentos agradáveis. A integração com a assistente virtual Alexa é destacada como um ponto positivo. Além disso, o dispositivo é considerado muito bom para uso diário.",5,MLB29656722,2025-11-20T00:00:00,0.9201,Positivo,MLB-SMART_SPEAKERS
Sensacional !!!.,5,MLB29656722,2025-07-16T00:00:00,-0.2905,Negativo,MLB-SMART_SPEAKERS
"Excelente produto, traz muita comodidade.",5,MLB61373599,2025-11-26T00:00:00,0.6249,Positivo,MLB-SMART_SPEAKERS
Excelente.,5,MLB37028598,2025-03-19T00:00:00,0.6249,Positivo,MLB-SMART_SPEAKERS
Superou todas as expectativas.,5,MLB37028598,2025-06-14T00:00:00,0.0,Neutro,MLB-SMART_SPEAKERS
Muito legal.,5,MLB37028598,2025-07-05T00:00:00,0.128,Positivo,MLB-SMART_SPEAKERS
Tudo de bom.,5,MLB37028598,2025-09-05T00:00:00,0.4215,Positivo,MLB-SMART_SPEAKERS
Muito bom o produto.,5,MLB37028598,2025-11-29T00:00:00,0.4215,Positivo,MLB-SMART_SPEAKERS
"O produto é elogiado pela qualidade de som excepcional, sendo ideal para uso como home theater. Ele também é destacado por superar as expectativas dos usuários. Além disso, é considerado uma excelente escolha para diferentes ambientes, como áreas gourmet.",5,MLB37028598,2025-11-20T00:00:00,0.9186,Positivo,MLB-SMART_SPEAKERS
"Qualidade de som absurda, utilizando como home theater e é perfeito.",5,MLB37028598,2024-10-10T00:00:00,0.3182,Positivo,MLB-SMART_SPEAKERS
"O comando alexa é falho, muitas vezes não entende. No mais, atende as expectativas de tela, iluminação e demais funcionalidades.",4,MLB30982362,2024-07-26T00:00:00,-0.296,Negativo,MLB-SMART_SPEAKERS
"O produto é amplamente elogiado por sua eficiência e utilidade no dia a dia, ajudando em diversas tarefas e proporcionando entretenimento. A qualidade do som e a capacidade de integração com outros dispositivos são destacadas como pontos fortes. Além disso, o design com relógio é apreciado, tornandoo um item prático e esteticamente agradável para a casa.",5,MLB24750722,2025-11-20T00:00:00,0.9517,Positivo,MLB-SMART_SPEAKERS
"Não mando na minha esposa, mas. Mando na alexa. É pra isso que serve esse negócio. Recomendadissimo pra quem tem a mulher que manda em casa.",5,MLB24750722,2021-10-08T00:00:00,-0.1531,Negativo,MLB-SMART_SPEAKERS
Adorei recomendo tranquilamente.,5,MLB44776325,2025-11-30T00:00:00,0.5719,Positivo,MLB-SMART_SPEAKERS
Top muito bom.,5,MLB44776325,2025-11-19T00:00:00,0.4215,Positivo,MLB-SMART_SPEAKERS
Amei de mais.,5,MLB44776325,2025-11-27T00:00:00,0.0,Neutro,MLB-SMART_SPEAKERS
"O produto é elogiado pela qualidade de áudio e facilidade de uso, sendo considerado um excelente investimento. A compatibilidade com comandos inteligentes e o custobenefício são destacados como pontos fortes. Além disso, a terceira geração do dispositivo superou as expectativas em comparação com modelos anteriores.",5,MLB44776325,2025-11-20T00:00:00,0.9081,Positivo,MLB-SMART_SPEAKERS
É útil,5,MLB44776325,2025-07-25T00:00:00,0.4404,Positivo,MLB-SMART_SPEAKERS
"O dispositivo é elogiado pela qualidade do som, funcionalidade e capacidade de automação doméstica, sendo considerado uma excelente aquisição. A tela touch é fluida e a interatividade com outros aparelhos inteligentes é destacada como um ponto forte.",5,MLB29588098,2025-11-20T00:00:00,0.8555,Positivo,MLB-SMART_SPEAKERS
"Ótima alexa som muito bom e alto, interação com a tela é ótimo. Indico demais a terceira geração pois ela ouve bem melhor até mesmo tocando músicas.",5,MLB29588098,2024-04-18T00:00:00,0.8519,Positivo,MLB-SMART_SPEAKERS
Muito funcional.,5,MLB38944140,2025-11-17T00:00:00,0.0,Neutro,MLB-DIMMERS
Ótimo.,5,MLB27091601,2023-06-11T00:00:00,0.3612,Positivo,MLB-DIMMERS
"Fácil instalação, bonito, robusto e confiável. Aplicativo fácil e rápido.",5,MLB27091601,2024-05-11T00:00:00,0.8934,Positivo,MLB-DIMMERS
Muito bom!!. Superou minhas expectativas!.,5,MLB27091601,2024-07-25T00:00:00,0.0,Neutro,MLB-DIMMERS
Recomendo!.,5,MLB27091601,2024-10-22T00:00:00,0.0,Neutro,MLB-DIMMERS
"Fácil instalação, configuração é muito simples tbm. Conectividade boa com a alexa. Somente um ponto de atenção é que recomendo ter parafusos a parte para instalar, pois os que vem são horríveis.",5,MLB27091601,2024-12-25T00:00:00,0.0516,Positivo,MLB-DIMMERS
Excelente produto.,5,MLB27091601,2025-05-01T00:00:00,0.6249,Positivo,MLB-DIMMERS
Amei.,5,MLB27091601,2025-10-05T00:00:00,0.0,Neutro,MLB-DIMMERS
"O interruptor é elogiado por sua excelente qualidade e fácil instalação, além de ser robusto e confiável. A conectividade com a Alexa é destacada como um ponto positivo. O design é considerado bonito e o produto supera as expectativas.",5,MLB27091601,2025-11-20T00:00:00,0.9485,Positivo,MLB-DIMMERS
"Produto parece que já foi aberto, a caixa estava com 3 adesivos que não são originais, o plástico protetor também parece que foi retirado e tentado recolocar, ficou com algumas bolhas de ar. Vou instalar e ver se está funcionando, mas da a impressão de ser um produto de devolução que foi revendido.",4,MLB27091601,2024-07-03T00:00:00,-0.296,Negativo,MLB-DIMMERS
Tope.,5,MLB28108724,2025-11-23T00:00:00,0.0,Neutro,MLB-DIMMERS
Bom.,4,MLB28108724,2025-11-29T00:00:00,0.4215,Positivo,MLB-DIMMERS
Muito boa podem comprar.,5,MLB28108724,2025-11-03T00:00:00,0.4404,Positivo,MLB-DIMMERS
Muito bom só não estalei ainda veio direitinho.,5,MLB28108724,2025-11-20T00:00:00,0.1531,Positivo,MLB-DIMMERS
"Produto excelente, funciona perfeitamente e muito fácil de instalar e conectar no aplicativo e com a alexa!!.",5,MLB28108724,2025-10-06T00:00:00,0.915,Positivo,MLB-DIMMERS
Excelente touch-screen funciona muito bem.,5,MLB28108724,2025-11-01T00:00:00,0.7351,Positivo,MLB-DIMMERS
"Conforme o esperado, mas ainda não fiz a instalação.",5,MLB28108724,2025-11-05T00:00:00,-0.431,Negativo,MLB-DIMMERS
"O interruptor inteligente é elogiado pelo acabamento bonito e pela facilidade de uso do aplicativo associado. A funcionalidade touchscreen é destacada como excelente e confiável. Além disso, o produto é considerado uma boa compra, com recomendações positivas para aquisição.",5,MLB28108724,2025-11-20T00:00:00,0.9702,Positivo,MLB-DIMMERS
"Instalação por eletricista, pois requer instalação/ligação de fios fase e neutro entre interruptor e lâmpada/led. Configuração de wi-fi é fácil. Tem que instalar app neo. Alexa e google reconhecem depois.",5,MLB28108724,2025-11-13T00:00:00,0.1531,Positivo,MLB-DIMMERS
Achei o acabamento fraco. Esperava algo melhor.,3,MLB33122659,2024-12-06T00:00:00,0.4417,Positivo,MLB-DIMMERS
Perfeita.,5,MLB33122659,2025-09-29T00:00:00,0.34,Positivo,MLB-DIMMERS
"Ótimo meu roteador está a uns 10metros de distância das teclas inteligentes, mesmo assim ela conectou fácil no wifi. Recomendo ótimo acabamento fácil instalação.",5,MLB28563632,2025-01-05T00:00:00,0.9313,Positivo,MLB-DIMMERS
"Fiz a instalação perfeito. Minha esposa adorou pela facilidade. Muito fácil de instalar, deve ter um pouco de conhecimento de elétrica.",5,MLB28563632,2025-08-31T00:00:00,0.7717,Positivo,MLB-DIMMERS
Indico. Excelente qualidade.,5,MLB28563632,2025-10-04T00:00:00,0.6249,Positivo,MLB-DIMMERS
Top.,5,MLB28563632,2025-09-02T00:00:00,0.0,Neutro,MLB-DIMMERS
Muito bom pelo preço e fácil instalação.,4,MLB28563632,2025-11-12T00:00:00,0.6908,Positivo,MLB-DIMMERS
Comprei branco e veio preto.,3,MLB39101894,2025-01-09T00:00:00,0.0,Neutro,MLB-DIMMERS
"Produto muito bom, fácil instalação e configuração para conectar a alexa e aplicativo, vou comprar mais.",5,MLB28406826,2025-10-13T00:00:00,0.6249,Positivo,MLB-DIMMERS
"Produto muito bom, recomendo.",5,MLB28406826,2025-10-28T00:00:00,0.6486,Positivo,MLB-DIMMERS
Excelente.,5,MLB28406826,2025-11-24T00:00:00,0.6249,Positivo,MLB-DIMMERS
Instalado com sucesso.,5,MLB28406826,2025-11-29T00:00:00,0.5719,Positivo,MLB-DIMMERS
"Interruptor lindo! muito fácil de manusear, só baixar o app e logar na alexa que a casa fica totalmente automatizada. Amei minha compra!.",5,MLB28406826,2025-10-12T00:00:00,0.2924,Positivo,MLB-DIMMERS
"Produto conforme descrito, ainda não instalei mas me parece ser muito bom.",5,MLB28406826,2025-11-26T00:00:00,0.4767,Positivo,MLB-DIMMERS
"O produto é bom, recomendo, serve também em android e apple, é compatível com tuya e smartlife.",5,MLB28406826,2025-11-26T00:00:00,0.6486,Positivo,MLB-DIMMERS
"É elogiado pela sua qualidade e facilidade de instalação, especialmente com integração a assistentes virtuais como Alexa. A recomendação é forte, com muitos destacando a satisfação com o desempenho e a intenção de adquirir mais unidades.",5,MLB28406826,2025-11-20T00:00:00,0.7717,Positivo,MLB-DIMMERS
"Praticamente plug play funciona muito bem com alexa! apenas tome cuidado para não instalar muito longe do roteador, senão ele não funciona mesmo. Não precisa ser perto da alexa precisa ser perto do roteador.",5,MLB28406826,2025-11-28T00:00:00,-0.3382,Negativo,MLB-DIMMERS
"Produto de ótima qualidade,instalado e testado até o momento funcionando perfeitamente! recomendo.",5,MLB38635161,2025-04-09T00:00:00,0.7901,Positivo,MLB-DIMMERS
"Ótimo produto,!! recomendo.",5,MLB38635161,2025-04-21T00:00:00,0.6792,Positivo,MLB-DIMMERS
"Ótimo produto eu ja uso a tempo, e tambem indico a meus clientes. E muito bom para colocar em paralelo por dispensar a necessidade de fio além de ser compativel com outras marcas ultilizando o proprio aplicativo.",5,MLB38635161,2025-08-06T00:00:00,0.5719,Positivo,MLB-DIMMERS
"Valeu apena cada centavo, pois deu um up no como instalado. Fácil de instalar.",5,MLB38635161,2025-08-25T00:00:00,0.4404,Positivo,MLB-DIMMERS
Muito bonita.,5,MLB38635161,2025-10-05T00:00:00,0.4939,Positivo,MLB-DIMMERS
"Otimo produto, funciona bem, aplicativo funciona fora de casa e da pra ligar a luz em qualquer lugar que esteja. Super recomendo!.",5,MLB38635161,2025-10-21T00:00:00,0.8313,Positivo,MLB-DIMMERS
"Designer bonito, só falta estalar para ver se tem um bom funcionamento.",5,MLB38635161,2025-11-12T00:00:00,0.7096,Positivo,MLB-DIMMERS
"Perfeito!!! fácil de instalar, mas precisa ter o fio do neutro, o que não foi problema aqui pois eu tenho fiação de tomada que passa no mesmo conduíte. Substituí facilmente os interruptores manuais antigos. Bonito, brilhante, leds configuráveis. Integrei facilmente com a alexa, além de poder utilizar nos botões, mesmo sem a integração. Recomendo!!! comprei mais de um, já todos instalados.",5,MLB38635161,2025-11-30T00:00:00,0.9373,Positivo,MLB-DIMMERS
"Perfeito, comprarei outras unidades.",5,MLB38635161,2025-11-11T00:00:00,0.3182,Positivo,MLB-DIMMERS
"É elogiado pela facilidade de instalação e funcionamento perfeito, além de um design atraente. A integração com a Alexa e a capacidade de controlar remotamente as luzes são características destacadas. A qualidade do produto é frequentemente mencionada, tornandoo uma escolha confiável para automação residencial.",5,MLB38635161,2025-11-20T00:00:00,0.9022,Positivo,MLB-DIMMERS
Excelente qualidade super indico!!!.,5,MLB38635161,2024-05-27T00:00:00,0.8713,Positivo,MLB-DIMMERS
