id,date_created,catalog_product_id,domain_id,name,main_features,quality_type,priority,type,keywords,description
MLB43275404,2024-11-15T13:11:13Z,MLB43275404,MLB-SMARTWATCHES,Smartwatch P8,[],COMPLETE,MEDIUM,PRODUCT,Smartwatch P8,
MLB27721937,2023-10-13T18:42:46Z,MLB27721937,MLB-SMARTWATCHES,Capa Smartwatch Smartwatch Hw12 Bluetooth Android Ios cor rosa,[],COMPLETE,MEDIUM,PRODUCT,Capa Smartwatch Smartwatch Hw12 Bluetooth Android Ios cor rosa,
MLB9276517,2018-05-04T20:19:34Z,MLB9276517,MLB-SMARTWATCHES,Smartwatch Garmin Vívomove,[],COMPLETE,MEDIUM,PRODUCT,Smartwatch Garmin Vívomove,
MLB16368718,2020-11-27T16:54:09Z,MLB16368718,MLB-SMARTWATCHES,Smartwatch Genérica P80,[],COMPLETE,MEDIUM,PRODUCT,Smartwatch Genérica P80,
MLB24556487,2023-07-16T19:26:56Z,MLB24556487,MLB-SMARTWATCHES,Smartwatch Genérica B57,[],COMPLETE,MEDIUM,PRODUCT,Smartwatch Genérica B57,
MLB24595964,2023-07-17T16:59:57Z,MLB24595964,MLB-SMARTWATCHES,Smartwatch Inteligente,[],COMPLETE,MEDIUM,PRODUCT,Smartwatch Inteligente,
MLB54206160,2025-08-30T04:23:55Z,MLB54206160,MLB-SMARTWATCHES,Smartwatch Smartwatch Bluetooth Chip Sim Caixa Rosa Pulseira Rosa Bisel Rosa,[],PRIMITIVE,MEDIUM,PRODUCT,Smartwatch Smartwatch Bluetooth Chip Sim Caixa Rosa Pulseira Rosa Bisel Rosa,
MLB54340608,2025-08-31T08:53:16Z,MLB54340608,MLB-SMARTWATCHES,Smartwatch Smartwatch Bluetooth Chip Sim Caixa Cinza Pulseira Cinza Bisel Cinza,[],PRIMITIVE,MEDIUM,PRODUCT,Smartwatch Smartwatch Bluetooth Chip Sim Caixa Cinza Pulseira Cinza Bisel Cinza,
MLB54532737,2025-09-04T05:02:18Z,MLB54532737,MLB-SMARTWATCHES,Smartwatch Smartwatch Bluetooth Chip Sim Caixa Preto Pulseira Preto Bisel Preto,[],PRIMITIVE,MEDIUM,PRODUCT,Smartwatch Smartwatch Bluetooth Chip Sim Caixa Preto Pulseira Preto Bisel Preto,
MLB9143856,2018-04-13T20:36:44Z,MLB9143856,MLB-SMARTWATCHES,Smartwatch Skmei 1245,[],COMPLETE,MEDIUM,PRODUCT,Smartwatch Skmei 1245,
MLB21316875,2023-01-24T21:33:06Z,MLB21316875,MLB-SMARTWATCHES,Smartwatch Y3 preto,[],COMPLETE,MEDIUM,PRODUCT,Smartwatch Y3 preto,
MLB27599412,2023-10-10T13:11:50Z,MLB27599412,MLB-SMARTWATCHES,Notificações multiesportivas do Smartwatch Smartwatch D18 Ruffo Red Caloria Fitness,[],COMPLETE,MEDIUM,PRODUCT,Notificações multiesportivas do Smartwatch Smartwatch D18 Ruffo Red Caloria Fitness,
MLB36114972,2024-04-23T21:50:59Z,MLB36114972,MLB-SMARTWATCHES,"Smartwatch Smartwatch X7 2021 1.54 Caixa 44mm Preta, Pulseira Rosa",[],COMPLETE,MEDIUM,PRODUCT,"Smartwatch Smartwatch X7 2021 1.54 Caixa 44mm Preta, Pulseira Rosa",
MLB23920872,2023-06-12T23:30:26Z,MLB23920872,MLB-SMARTWATCHES,"Capa Bluetooth com pedômetro Smartwatch Smartwatch Smartband Y1, cor preta",[],COMPLETE,MEDIUM,PRODUCT,"Capa Bluetooth com pedômetro Smartwatch Smartwatch Smartband Y1, cor preta",
MLB36559948,2024-05-04T04:04:40Z,MLB36559948,MLB-SMARTWATCHES,Smartwatch Smartwatch para mulheres/homens Série 8 Pro Green Box,[],COMPLETE,MEDIUM,PRODUCT,Smartwatch Smartwatch para mulheres/homens Série 8 Pro Green Box,
MLB44249608,2024-11-30T12:26:19Z,MLB44249608,MLB-SMARTWATCHES,Smartwatch Smartwatch Gt4-z93 Pro 1.54 Silicone Zinc. Caixa Preto,[],COMPLETE,MEDIUM,PRODUCT,Smartwatch Smartwatch Gt4-z93 Pro 1.54 Silicone Zinc. Caixa Preto,
MLB24349361,2023-07-07T16:28:05Z,MLB24349361,MLB-SMARTWATCHES,"Capa Smartwatch Smartwatch Hw22, série 6 para Android e iOS, cor preta",[],COMPLETE,MEDIUM,PRODUCT,"Capa Smartwatch Smartwatch Hw22, série 6 para Android e iOS, cor preta",
MLB36617467,2024-05-06T14:10:29Z,MLB36617467,MLB-SMARTWATCHES,Capa de relógio Smartwatch Monitoring Sports Smartwatch D18 preta com moldura vermelha,[],COMPLETE,MEDIUM,PRODUCT,Capa de relógio Smartwatch Monitoring Sports Smartwatch D18 preta com moldura vermelha,
MLB44253816,2024-11-30T13:02:21Z,MLB44253816,MLB-SMARTWATCHES,Smartwatch Smartwatch Premium Watch Smartwatch D20 Tela De 13 Com Pulseira De Silicone Cor Preto Y Caixa Color Bege,[],COMPLETE,MEDIUM,PRODUCT,Smartwatch Smartwatch Premium Watch Smartwatch D20 Tela De 13 Com Pulseira De Silicone Cor Preto Y Caixa Color Bege,
MLB45009839,2024-12-22T12:57:51Z,MLB45009839,MLB-SMARTWATCHES,Smartwatch P10 Smartwatch P10 Tela De 1.3 Com Caixa Cor Branco,[],COMPLETE,MEDIUM,PRODUCT,Smartwatch P10 Smartwatch P10 Tela De 1.3 Com Caixa Cor Branco,
MLB54337722,2025-08-31T08:12:20Z,MLB54337722,MLB-SMARTWATCHES,Smartwatch Smartwatch Bluetooth Chip Sim Caixa Rosa Pulseira Rosa Bisel Rosa,[],PRIMITIVE,MEDIUM,PRODUCT,Smartwatch Smartwatch Bluetooth Chip Sim Caixa Rosa Pulseira Rosa Bisel Rosa,
MLB36603111,2024-05-06T00:16:59Z,MLB36603111,MLB-SMARTWATCHES,Capa de relógio Smartwatch Monitoring Sports Smartwatch D18 preta moldura azul,[],COMPLETE,MEDIUM,PRODUCT,Capa de relógio Smartwatch Monitoring Sports Smartwatch D18 preta moldura azul,
MLB36681716,2024-05-07T14:10:22Z,MLB36681716,MLB-SMARTWATCHES,Smartwatch Esportivo À Prova D'água Ip67 Smartwatch Caixa Bege Pulseira Bege Bisel Bege,[],COMPLETE,MEDIUM,PRODUCT,Smartwatch Esportivo À Prova D'água Ip67 Smartwatch Caixa Bege Pulseira Bege Bisel Bege,
MLB47310346,2025-03-21T12:46:22Z,MLB47310346,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Preto Pulseira Roxo Bisel Azul,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Preto Pulseira Roxo Bisel Azul,
MLB47307755,2025-03-21T12:22:02Z,MLB47307755,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Vermelho Pulseira Verde Bisel Vermelho,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Vermelho Pulseira Verde Bisel Vermelho,
MLB51205519,2025-06-13T12:36:11Z,MLB51205519,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Azul Pulseira Preto Bisel Preto,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Azul Pulseira Preto Bisel Preto,
MLB47324653,2025-03-21T14:43:39Z,MLB47324653,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Vermelho Pulseira Roxo Bisel Vermelho,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Vermelho Pulseira Roxo Bisel Vermelho,
MLB47320658,2025-03-21T14:12:25Z,MLB47320658,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Preto Pulseira Azul Bisel Verde,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Preto Pulseira Azul Bisel Verde,
MLB47321663,2025-03-21T14:25:37Z,MLB47321663,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Verde Pulseira Vermelho Bisel Azul,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Verde Pulseira Vermelho Bisel Azul,
MLB47316604,2025-03-21T13:39:24Z,MLB47316604,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Purple Pulseira Roxo Bisel Azul,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Purple Pulseira Roxo Bisel Azul,
MLB47315936,2025-03-21T13:34:39Z,MLB47315936,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Vermelho Pulseira Preto Bisel Preto,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Vermelho Pulseira Preto Bisel Preto,
MLB51246164,2025-06-14T12:02:34Z,MLB51246164,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Azul Pulseira Verde Bisel Azul,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Azul Pulseira Verde Bisel Azul,
MLB47313690,2025-03-21T13:18:13Z,MLB47313690,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Vermelho Pulseira Roxo Bisel Verde,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Vermelho Pulseira Roxo Bisel Verde,
MLB47310900,2025-03-21T12:48:51Z,MLB47310900,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Vermelho Pulseira Verde Bisel Azul,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Vermelho Pulseira Verde Bisel Azul,
MLB47309376,2025-03-21T12:36:58Z,MLB47309376,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Verde Pulseira Vermelho Bisel Verde,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Verde Pulseira Vermelho Bisel Verde,
MLB47312029,2025-03-21T13:01:56Z,MLB47312029,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Purple Pulseira Azul Bisel Preto,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Purple Pulseira Azul Bisel Preto,
MLB44252330,2024-11-30T12:51:10Z,MLB44252330,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Verde Pulseira Verde Bisel Verde,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Verde Pulseira Verde Bisel Verde,
MLB47317262,2025-03-21T13:45:41Z,MLB47317262,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Vermelho Pulseira Azul Bisel Preto,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Vermelho Pulseira Azul Bisel Preto,
MLB44249762,2024-11-30T12:27:43Z,MLB44249762,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Verde Pulseira Verde Bisel Preto,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Verde Pulseira Verde Bisel Preto,
MLB47308497,2025-03-21T12:28:07Z,MLB47308497,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Purple Pulseira Azul Bisel Verde,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Purple Pulseira Azul Bisel Verde,
MLB47326253,2025-03-21T14:58:48Z,MLB47326253,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Preto Pulseira Vermelho Bisel Verde,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Preto Pulseira Vermelho Bisel Verde,
MLB47312093,2025-03-21T13:02:29Z,MLB47312093,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Purple Pulseira Verde Bisel Verde,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Purple Pulseira Verde Bisel Verde,
MLB47321609,2025-03-21T14:24:45Z,MLB47321609,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Preto Pulseira Azul Bisel Azul,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Preto Pulseira Azul Bisel Azul,
MLB50105693,2025-05-16T11:49:50Z,MLB50105693,MLB-SMARTWATCHES,Smartwatch P10 Smartwatch P10 Tela De 1.3 Com Caixa Cor Branco,[],COMPLETE,MEDIUM,PRODUCT,Smartwatch P10 Smartwatch P10 Tela De 1.3 Com Caixa Cor Branco,
MLB22377096,2023-03-25T17:35:28Z,MLB22377096,MLB-SMARTWATCHES,Smartwatch F8 Pro,[],COMPLETE,MEDIUM,PRODUCT,Smartwatch F8 Pro,
MLB16252933,2020-11-12T19:28:14Z,MLB16252933,MLB-SMARTWATCHES,Smartwatch Easy.HCH P80,[],COMPLETE,MEDIUM,PRODUCT,Smartwatch Easy.HCH P80,
MLB32048728,2024-02-04T06:06:04Z,MLB32048728,MLB-SMARTWATCHES,Capa Smartwatch Smartwatch M16 Plus Series 6 2021 cor dourada/rosa,[],COMPLETE,MEDIUM,PRODUCT,Capa Smartwatch Smartwatch M16 Plus Series 6 2021 cor dourada/rosa,
MLB28535045,2023-11-29T13:40:02Z,MLB28535045,MLB-SMARTWATCHES,Smartwatch Holmi W28 Plus Pro Smartwatch iOS Android Série 8 rosa,[],COMPLETE,MEDIUM,PRODUCT,Smartwatch Holmi W28 Plus Pro Smartwatch iOS Android Série 8 rosa,
MLB53988670,2025-08-18T12:50:46Z,MLB53988670,MLB-SMARTWATCHES,Smartwatch Smartwatch Bluetooth Chip Sim Caixa Azul Pulseira Azul Bisel Azul,[],PRIMITIVE,MEDIUM,PRODUCT,Smartwatch Smartwatch Bluetooth Chip Sim Caixa Azul Pulseira Azul Bisel Azul,
MLB57866176,2025-09-25T21:14:45Z,MLB57866176,MLB-SMARTWATCHES,"Capa redonda econômica para smartwatch Smartwatch D18 Pro preta, malha vermelha",[],COMPLETE,MEDIUM,PRODUCT,"Capa redonda econômica para smartwatch Smartwatch D18 Pro preta, malha vermelha",
MLB53902688,2025-08-14T22:31:03Z,MLB53902688,MLB-SMARTWATCHES,Smartwatch Smartwatch Bluetooth Chip Sim Caixa Cinza Pulseira Cinza Bisel Cinza,[],PRIMITIVE,MEDIUM,PRODUCT,Smartwatch Smartwatch Bluetooth Chip Sim Caixa Cinza Pulseira Cinza Bisel Cinza,
MLB22332499,2023-03-22T20:44:26Z,MLB22332499,MLB-SMARTWATCHES,Relógio Inteligente Smartwatch F8,[],COMPLETE,MEDIUM,PRODUCT,Relógio Inteligente Smartwatch F8,
MLB38219196,2024-07-12T20:34:15Z,MLB38219196,MLB-SMARTWATCHES,Smartwatch Mormaii Life Preto,[],COMPLETE,MEDIUM,PRODUCT,Smartwatch Mormaii Life Preto,
MLB10214068,2018-07-26T20:56:12Z,MLB10214068,MLB-SMARTWATCHES,Smartwatch Skmei 1285,[],COMPLETE,MEDIUM,PRODUCT,Smartwatch Skmei 1285,
MLB29756935,2024-01-20T00:26:59Z,MLB29756935,MLB-SMARTWATCHES,Smartlance GL08 Smartwatch,[],COMPLETE,MEDIUM,PRODUCT,Smartlance GL08 Smartwatch,
MLB36174435,2024-04-24T09:20:35Z,MLB36174435,MLB-SMARTWATCHES,Relógio Smartwatch T80s,[],COMPLETE,MEDIUM,PRODUCT,Relógio Smartwatch T80s,
MLB28972652,2023-12-14T10:31:47Z,MLB28972652,MLB-SMARTWATCHES,Smartwatch esportivo Bluetooth,[],COMPLETE,MEDIUM,PRODUCT,Smartwatch esportivo Bluetooth,
MLB51215857,2025-06-13T14:08:10Z,MLB51215857,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Azul Pulseira Azul Bisel Azul,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Azul Pulseira Azul Bisel Azul,
MLB47325212,2025-03-21T14:50:07Z,MLB47325212,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Purple Pulseira Azul Bisel Azul,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Purple Pulseira Azul Bisel Azul,
MLB47314339,2025-03-21T13:23:16Z,MLB47314339,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Preto Pulseira Roxo Bisel Preto,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Preto Pulseira Roxo Bisel Preto,
MLB47317805,2025-03-21T13:54:21Z,MLB47317805,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Verde Pulseira Roxo Bisel Azul,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Verde Pulseira Roxo Bisel Azul,
MLB47310657,2025-03-21T12:47:40Z,MLB47310657,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Vermelho Pulseira Vermelho Bisel Preto,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Vermelho Pulseira Vermelho Bisel Preto,
MLB47315212,2025-03-21T13:30:48Z,MLB47315212,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Vermelho Pulseira Vermelho Bisel Azul,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Vermelho Pulseira Vermelho Bisel Azul,
MLB47311067,2025-03-21T12:49:50Z,MLB47311067,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Verde Pulseira Roxo Bisel Verde,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Verde Pulseira Roxo Bisel Verde,
MLB47317514,2025-03-21T13:50:35Z,MLB47317514,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Preto Pulseira Verde Bisel Vermelho,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Preto Pulseira Verde Bisel Vermelho,
MLB47313546,2025-03-21T13:16:37Z,MLB47313546,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Verde Pulseira Preto Bisel Vermelho,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Verde Pulseira Preto Bisel Vermelho,
MLB47311832,2025-03-21T13:00:24Z,MLB47311832,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Vermelho Pulseira Preto Bisel Verde,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Vermelho Pulseira Preto Bisel Verde,
MLB51188549,2025-06-13T05:08:19Z,MLB51188549,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Azul Pulseira Vermelho Bisel Azul,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Azul Pulseira Vermelho Bisel Azul,
MLB47555628,2025-03-29T05:22:03Z,MLB47555628,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Azul Pulseira Preto Bisel Verde,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Azul Pulseira Preto Bisel Verde,
MLB47317558,2025-03-21T13:52:33Z,MLB47317558,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Preto Pulseira Azul Bisel Vermelho,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Preto Pulseira Azul Bisel Vermelho,
MLB36303691,2024-04-29T23:11:26Z,MLB36303691,MLB-SMARTWATCHES,"Smartwatch B57 Smartwatch B57 Hero Band 3 1.3 Caixa 40mm Preta, Pulseira Branca",[],COMPLETE,MEDIUM,PRODUCT,"Smartwatch B57 Smartwatch B57 Hero Band 3 1.3 Caixa 40mm Preta, Pulseira Branca",
MLB29044768,2023-12-18T15:54:40Z,MLB29044768,MLB-SMARTWATCHES,"Medidor de glicose Smartwatch Watch8 Ultra Smartwatch para homens, cor de malha preta",[],COMPLETE,MEDIUM,PRODUCT,"Medidor de glicose Smartwatch Watch8 Ultra Smartwatch para homens, cor de malha preta",
MLB44700812,2024-12-12T13:06:50Z,MLB44700812,MLB-SMARTWATCHES,Smartwatch Tela Redonda - S600,[],COMPLETE,MEDIUM,PRODUCT,Smartwatch Tela Redonda - S600,
MLB21294284,2023-01-24T19:56:03Z,MLB21294284,MLB-SMARTWATCHES,Fósil Gen 5e Smartwatch,[],COMPLETE,MEDIUM,PRODUCT,Fósil Gen 5e Smartwatch,
MLB21899674,2023-02-27T19:17:42Z,MLB21899674,MLB-SMARTWATCHES,Relogio Smartwatch W28 Pro,[],COMPLETE,MEDIUM,PRODUCT,Relogio Smartwatch W28 Pro,
MLB43267732,2024-11-15T12:41:58Z,MLB43267732,MLB-SMARTWATCHES,Relógio Smartwatch T500 Bluetooth,[],COMPLETE,MEDIUM,PRODUCT,Relógio Smartwatch T500 Bluetooth,
MLB47366338,2025-03-23T12:47:46Z,MLB47366338,MLB-SMARTWATCHES,Smartwatch Inteligente D20 Preto,[],COMPLETE,MEDIUM,PRODUCT,Smartwatch Inteligente D20 Preto,
MLB24288162,2023-07-06T23:33:32Z,MLB24288162,MLB-SMARTWATCHES,"Capa Smartwatch Smartwatch Hw22, série 6 para Android e iOS, cor vermelha",[],COMPLETE,MEDIUM,PRODUCT,"Capa Smartwatch Smartwatch Hw22, série 6 para Android e iOS, cor vermelha",
MLB36203938,2024-04-25T10:40:18Z,MLB36203938,MLB-SMARTWATCHES,"Smartwatch Smartwatch para homens, relógio esportivo, estojo preto, pulseira marrom, moldura preta",[],COMPLETE,MEDIUM,PRODUCT,"Smartwatch Smartwatch para homens, relógio esportivo, estojo preto, pulseira marrom, moldura preta",
MLB30139117,2024-01-25T14:50:33Z,MLB30139117,MLB-SMARTWATCHES,"Cor da caixa de calculadora Smartwatch W28 Smartwatch 1.92 Series8: cor branca, malha, preto",[],COMPLETE,MEDIUM,PRODUCT,"Cor da caixa de calculadora Smartwatch W28 Smartwatch 1.92 Series8: cor branca, malha, preto",
MLB27469143,2023-10-05T06:37:38Z,MLB27469143,MLB-SMARTWATCHES,"Capa Smartwatch Smartwatch de 4 pulseiras para Android/iPhone, cor: pulseira prateada, cores variadas",[],COMPLETE,MEDIUM,PRODUCT,"Capa Smartwatch Smartwatch de 4 pulseiras para Android/iPhone, cor: pulseira prateada, cores variadas",
MLB47311009,2025-03-21T12:49:27Z,MLB47311009,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Vermelho Pulseira Azul Bisel Roxo Violeta,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Vermelho Pulseira Azul Bisel Roxo Violeta,
MLB51205723,2025-06-13T12:57:16Z,MLB51205723,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Azul Pulseira Roxo Bisel Roxo Violeta,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Azul Pulseira Roxo Bisel Roxo Violeta,
MLB47314469,2025-03-21T13:23:52Z,MLB47314469,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Azul Pulseira Preto Bisel Roxo Violeta,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Azul Pulseira Preto Bisel Roxo Violeta,
MLB47312896,2025-03-21T13:13:00Z,MLB47312896,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Vermelho Pulseira Preto Bisel Roxo Violeta,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Vermelho Pulseira Preto Bisel Roxo Violeta,
MLB47330574,2025-03-21T16:07:48Z,MLB47330574,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Vermelho Pulseira Roxo Bisel Roxo Violeta,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Vermelho Pulseira Roxo Bisel Roxo Violeta,
MLB28959600,2023-12-14T09:40:35Z,MLB28959600,MLB-SMARTWATCHES,"Smartwatch Modern Smartwatch Apps Notifications, cor da capa, cor preta, cor da pulseira, roxa",[],COMPLETE,MEDIUM,PRODUCT,"Smartwatch Modern Smartwatch Apps Notifications, cor da capa, cor preta, cor da pulseira, roxa",
MLB58835825,2025-10-03T14:10:15Z,MLB58835825,MLB-SMARTWATCHES,"Smartwatch Huawei Watch Gt 6 46 mm Smartwatch, capa prateada, malha cinza, moldura prateada",[],COMPLETE,MEDIUM,PRODUCT,"Smartwatch Huawei Watch Gt 6 46 mm Smartwatch, capa prateada, malha cinza, moldura prateada",
MLB40984823,2024-09-19T16:24:17Z,MLB40984823,MLB-SMARTWATCHES,"Smartwatch Bazike W52 Pro Max, Smartwatch, 7 Pulseiras Caixa Branco Pulseira Preto Bisel Prata",[],COMPLETE,MEDIUM,PRODUCT,"Smartwatch Bazike W52 Pro Max, Smartwatch, 7 Pulseiras Caixa Branco Pulseira Preto Bisel Prata",
MLB31005431,2024-01-30T20:14:32Z,MLB31005431,MLB-SMARTWATCHES,"Capa de calculadora Smartwatch W28 Smartwatch 1.92 Series8, cor branca, malha, rosa",[],COMPLETE,MEDIUM,PRODUCT,"Capa de calculadora Smartwatch W28 Smartwatch 1.92 Series8, cor branca, malha, rosa",
MLB24710168,2023-07-21T18:02:03Z,MLB24710168,MLB-SMARTWATCHES,"Capa Smartwatch Smartwatch Hw22, Série 6 para Android e iOS, cor azul",[],COMPLETE,MEDIUM,PRODUCT,"Capa Smartwatch Smartwatch Hw22, Série 6 para Android e iOS, cor azul",
MLB38040877,2024-07-07T15:31:26Z,MLB38040877,MLB-SMARTWATCHES,Smartwatch Rayuela Smartwatch S8 Ultra Max com pulseira de silicone - cor preto,[],COMPLETE,MEDIUM,PRODUCT,Smartwatch Rayuela Smartwatch S8 Ultra Max com pulseira de silicone - cor preto,
MLB47315446,2025-03-21T13:32:07Z,MLB47315446,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Purple Pulseira Vermelho Bisel Roxo Violeta,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Purple Pulseira Vermelho Bisel Roxo Violeta,
MLB47328449,2025-03-21T15:16:17Z,MLB47328449,MLB-SMARTWATCHES,À Prova D' Água Smartwatch Homens Smartwatch Caixa Vermelho Pulseira Verde Bisel Roxo Violeta,[],COMPLETE,MEDIUM,PRODUCT,À Prova D' Água Smartwatch Homens Smartwatch Caixa Vermelho Pulseira Verde Bisel Roxo Violeta,
